#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 05 18 11 15 220  3.0  3.0   0.2    MM    MM  MM     MM  16.5    MM  14.6   MM   MM    MM
2017 05 18 11 00 230  2.0  3.0   0.2    MM    MM  MM     MM  16.9    MM  14.8   MM   MM    MM
2017 05 18 10 53 230  2.0  3.0   0.2    MM    MM  MM     MM  16.9    MM  14.8   MM   MM    MM
2017 05 18 10 30 230  2.0  2.0   0.2    MM    MM  MM     MM  17.4    MM  15.2   MM   MM    MM
2017 05 18 08 15 260  3.0  4.0   0.2    MM    MM  MM     MM  15.7    MM  13.9   MM   MM    MM
2017 05 18 08 00 240  4.0  4.0   0.2    MM    MM  MM     MM  16.1    MM  14.3   MM   MM    MM
2017 05 18 07 53 280  1.0  2.0   0.2    MM    MM  MM     MM  15.7    MM  14.3   MM   MM    MM
2017 05 18 07 45 230  3.0  4.0   0.2    MM    MM  MM     MM  15.8    MM  14.0   MM   MM    MM
2017 05 18 07 15 220  4.0  4.0   0.2    MM    MM  MM     MM  16.1    MM  13.9   MM   MM    MM
2017 05 18 06 45 220  4.0  5.0   0.2    MM    MM  MM     MM  16.3    MM  14.0   MM   MM    MM
2017 05 18 06 30 220  3.0  4.0   0.2    MM    MM  MM     MM  15.4    MM  13.6   MM   MM    MM
2017 05 18 06 23 220  4.0  5.0   0.2    MM    MM  MM     MM  16.3    MM  14.0   MM   MM    MM
2017 05 18 04 23 220  4.0  4.0   0.3     3    MM  MM     MM  15.5    MM  13.6   MM   MM    MM
2017 05 18 04 15 220  4.0  4.0   0.3     3    MM  MM     MM  15.5    MM  13.6   MM   MM    MM
2017 05 18 04 00 220  4.0  6.0   0.4     3    MM  MM     MM  16.4    MM  14.0   MM   MM    MM
2017 05 18 03 53 220  4.0  6.0   0.4     3    MM  MM     MM  16.4    MM  14.0   MM   MM    MM
2017 05 18 03 30 210  5.0  6.0   0.4     3    MM  MM     MM  16.2    MM  14.1   MM   MM    MM
2017 05 18 03 15 210  5.0  6.0   0.4     3    MM  MM     MM  16.5    MM  14.1   MM   MM    MM
2017 05 18 02 53 220  6.0  7.0   0.4     3    MM  MM     MM  16.7    MM  14.2   MM   MM    MM
2017 05 18 02 45 220  6.0  7.0   0.4     3    MM  MM     MM  17.0    MM  14.3   MM   MM    MM
2017 05 18 02 30 220  6.0  8.0   0.5     3    MM  MM     MM  17.0    MM  14.3   MM   MM    MM
2017 05 18 02 00 210  7.0  7.0   0.5     3    MM  MM     MM  17.1    MM  14.2   MM   MM    MM
2017 05 18 01 53 210  6.0  7.0   0.5     3    MM  MM     MM  16.9    MM  14.2   MM   MM    MM
2017 05 18 01 45 210  6.0  7.0   0.5     3    MM  MM     MM  16.8    MM  14.2   MM   MM    MM
2017 05 18 01 15 200  7.0  8.0   0.4     3    MM  MM     MM  17.0    MM  14.3   MM   MM    MM
2017 05 17 23 30 200  7.0  8.0   0.4     3    MM  MM     MM  17.9    MM  14.4   MM   MM    MM
2017 05 17 23 23 200  7.0  8.0   0.4     3    MM  MM     MM  17.3    MM  14.4   MM   MM    MM
2017 05 17 23 15 200  7.0  8.0   0.4     3    MM  MM     MM  18.2    MM  14.5   MM   MM    MM
2017 05 17 22 45 200  7.0  9.0   0.4     3    MM  MM     MM  18.4    MM  14.4   MM   MM    MM
2017 05 17 22 30 200  8.0  9.0   0.4     2    MM  MM     MM  18.9    MM  14.5   MM   MM    MM
2017 05 17 21 53 200  8.0 10.0   0.4     2    MM  MM     MM  19.5    MM  14.6   MM   MM    MM
2017 05 17 21 45 200  8.0  9.0   0.4     2    MM  MM     MM  19.5    MM  14.4   MM   MM    MM
2017 05 17 21 30 200  8.0  9.0   0.4     3    MM  MM     MM  19.7    MM  14.5   MM   MM    MM
2017 05 17 21 00 200  6.0  7.0   0.4     3    MM  MM     MM  18.8    MM  14.0   MM   MM    MM
2017 05 17 20 45 200  7.0  8.0   0.4     3    MM  MM     MM  19.5    MM  14.1   MM   MM    MM
2017 05 17 20 30 210  7.0  8.0   0.4     3    MM  MM     MM  19.0    MM  13.9   MM   MM    MM
2017 05 17 20 23 200  6.0  7.0   0.4     3    MM  MM     MM  18.8    MM  14.0   MM   MM    MM
2017 05 17 19 53 210  6.0  7.0   0.5     3    MM  MM     MM  18.4    MM  13.5   MM   MM    MM
2017 05 17 19 45 210  6.0  7.0   0.5     3    MM  MM     MM  18.4    MM  13.5   MM   MM    MM
2017 05 17 15 00 350  1.0  2.0   0.1    MM    MM  MM     MM  16.0    MM  12.9   MM   MM    MM
2017 05 17 14 53 350  1.0  2.0   0.1    MM    MM  MM     MM  16.0    MM  12.9   MM   MM    MM
2017 05 17 14 45 330  2.0  2.0   0.1    MM    MM  MM     MM  16.0    MM  13.0   MM   MM    MM
2017 05 17 14 00 290  1.0  1.0   0.1    MM    MM  MM     MM  15.5    MM  12.2   MM   MM    MM
2017 05 17 13 53 290  1.0  1.0   0.1    MM    MM  MM     MM  15.5    MM  12.2   MM   MM    MM
2017 05 17 13 30 190  2.0  2.0   0.1    MM    MM  MM     MM  15.1    MM  11.7   MM   MM    MM
2017 05 17 12 15 220  2.0  3.0   0.1    MM    MM  MM     MM  14.2    MM  11.0   MM   MM    MM
2017 05 17 12 00  MM  0.0  1.0   0.1    MM    MM  MM     MM  14.4    MM  10.9   MM   MM    MM
2017 05 17 11 53 220  2.0  3.0   0.1    MM    MM  MM     MM  14.2    MM  11.0   MM   MM    MM
2017 05 17 11 45 200  1.0  1.0   0.1    MM    MM  MM     MM  14.6    MM  10.9   MM   MM    MM
2017 05 17 11 30  MM  0.0  1.0   0.1    MM    MM  MM     MM  15.0    MM  11.0   MM   MM    MM
2017 05 17 10 30 110  1.0  2.0   0.1    MM    MM  MM     MM  13.2    MM  10.6   MM   MM    MM
2017 05 17 10 23  MM  0.0  1.0   0.1    MM    MM  MM     MM  14.2    MM  11.0   MM   MM    MM
2017 05 17 10 00  MM  0.0  1.0   0.1    MM    MM  MM     MM  12.7    MM  10.8   MM   MM    MM
2017 05 17 09 53  MM  0.0  1.0   0.1    MM    MM  MM     MM  13.4    MM  11.0   MM   MM    MM
2017 05 17 09 45  MM  0.0  1.0   0.1    MM    MM  MM     MM  12.4    MM  10.5   MM   MM    MM
2017 05 17 09 30 270  1.0  1.0   0.1    MM    MM  MM     MM  12.5    MM  10.6   MM   MM    MM
2017 05 17 09 00 250  2.0  3.0   0.1    MM    MM  MM     MM  13.4    MM  10.7   MM   MM    MM
2017 05 17 08 53 250  2.0  2.0   0.1    MM    MM  MM     MM  12.6    MM  10.5   MM   MM    MM
2017 05 17 08 30 250  1.0  2.0   0.1    MM    MM  MM     MM  13.4    MM  10.7   MM   MM    MM
2017 05 17 08 15 270  2.0  3.0   0.1    MM    MM  MM     MM  13.3    MM  10.7   MM   MM    MM
2017 05 17 07 53 270  2.0  3.0   0.1    MM    MM  MM     MM  13.3    MM  10.7   MM   MM    MM
2017 05 17 07 45 250  3.0  4.0   0.1    MM    MM  MM     MM  13.0    MM  10.7   MM   MM    MM
2017 05 17 07 30 250  3.0  4.0   0.1    MM    MM  MM     MM  13.1    MM  10.7   MM   MM    MM
2017 05 17 07 15 250  3.0  4.0   0.1    MM    MM  MM     MM  12.9    MM  10.7   MM   MM    MM
2017 05 17 07 00 250  4.0  5.0   0.1    MM    MM  MM     MM  13.4    MM  10.7   MM   MM    MM
2017 05 17 06 53 250  3.0  4.0   0.1    MM    MM  MM     MM  12.9    MM  10.7   MM   MM    MM
2017 05 17 06 45 250  4.0  5.0   0.1    MM    MM  MM     MM  13.4    MM  10.6   MM   MM    MM
2017 05 17 06 30 250  4.0  4.0   0.1    MM    MM  MM     MM  13.2    MM  10.6   MM   MM    MM
2017 05 17 06 00 250  3.0  4.0   0.1    MM    MM  MM     MM  13.7    MM  10.4   MM   MM    MM
2017 05 17 05 53 250  4.0  5.0   0.1    MM    MM  MM     MM  13.4    MM  10.5   MM   MM    MM
2017 05 17 05 45 250  4.0  4.0   0.1    MM    MM  MM     MM  14.1    MM  10.4   MM   MM    MM
2017 05 17 05 30 250  4.0  5.0   0.1    MM    MM  MM     MM  13.8    MM  10.5   MM   MM    MM
2017 05 17 04 53 230  3.0  4.0   0.1    MM    MM  MM     MM  13.1    MM  10.6   MM   MM    MM
2017 05 17 02 15 240  3.0  4.0   0.2    MM    MM  MM     MM  13.5    MM  10.5   MM   MM    MM
2017 05 17 01 53 240  3.0  4.0   0.2    MM    MM  MM     MM  13.5    MM  10.5   MM   MM    MM
2017 05 17 01 00 200  4.0  4.0   0.2    MM    MM  MM     MM  13.8    MM  10.6   MM   MM    MM
2017 05 17 00 53 200  4.0  4.0   0.2    MM    MM  MM     MM  13.8    MM  10.6   MM   MM    MM
2017 05 17 00 30 190  4.0  4.0   0.2    MM    MM  MM     MM  14.1    MM  10.7   MM   MM    MM
2017 05 17 00 00 220  4.0  5.0   0.2    MM    MM  MM     MM  15.2    MM   9.6   MM   MM    MM
2017 05 16 23 45 230  3.0  4.0   0.3     3    MM  MM     MM  15.8    MM   9.4   MM   MM    MM
2017 05 16 23 30 230  3.0  4.0   0.3     3    MM  MM     MM  15.7    MM   9.6   MM   MM    MM
2017 05 16 23 00 240  5.0  5.0   0.3     3    MM  MM     MM  16.2    MM   9.4   MM   MM    MM
2017 05 16 22 45 240  5.0  6.0   0.4     3    MM  MM     MM  15.9    MM   9.6   MM   MM    MM
2017 05 16 22 30 240  5.0  6.0   0.4     3    MM  MM     MM  15.2    MM   9.9   MM   MM    MM
2017 05 16 22 00 250  6.0  6.0   0.4     3    MM  MM     MM  16.0    MM   9.7   MM   MM    MM
2017 05 16 21 53 240  5.0  5.0   0.4     3    MM  MM     MM  15.6    MM   9.8   MM   MM    MM
2017 05 16 21 45 250  6.0  7.0   0.5     4    MM  MM     MM  16.3    MM   9.6   MM   MM    MM
2017 05 16 21 30 250  6.0  6.0   0.6     4    MM  MM     MM  15.4    MM   9.9   MM   MM    MM
2017 05 16 21 00 240  6.0  7.0   0.6     4    MM  MM     MM  15.5    MM   9.7   MM   MM    MM
2017 05 16 20 53 250  6.0  7.0   0.6     4    MM  MM     MM  15.0    MM   9.9   MM   MM    MM
2017 05 16 20 45 240  5.0  6.0   0.6     4    MM  MM     MM  15.7    MM   9.5   MM   MM    MM
2017 05 16 20 30 240  7.0  8.0   0.6     4    MM  MM     MM  16.0    MM   9.3   MM   MM    MM
2017 05 16 20 00 240  7.0  8.0   0.6     4    MM  MM     MM  15.5    MM   9.4   MM   MM    MM
2017 05 16 19 53 240  7.0  8.0   0.6     4    MM  MM     MM  15.5    MM   9.4   MM   MM    MM
2017 05 16 19 15 240  7.0  8.0   0.5     3    MM  MM     MM  15.6    MM   9.1   MM   MM    MM
2017 05 16 19 00 240  7.0  8.0   0.5     3    MM  MM     MM  15.3    MM   9.3   MM   MM    MM
2017 05 16 18 53 240  7.0  8.0   0.5     3    MM  MM     MM  15.6    MM   9.1   MM   MM    MM
2017 05 16 18 45 250  8.0  9.0   0.4     3    MM  MM     MM  15.4    MM   9.2   MM   MM    MM
2017 05 16 17 30 260  7.0  8.0   0.4     3    MM  MM     MM  14.2    MM   9.6   MM   MM    MM
2017 05 16 17 23 260  7.0  8.0   0.4     3    MM  MM     MM  14.2    MM   9.6   MM   MM    MM
2017 05 16 14 00 240  6.0  7.0   0.3     3    MM  MM     MM  12.8    MM   9.2   MM   MM    MM
2017 05 16 13 53 240  6.0  7.0   0.3     3    MM  MM     MM  12.8    MM   9.2   MM   MM    MM
2017 05 16 13 45 260  6.0  7.0   0.3     3    MM  MM     MM  12.7    MM   9.1   MM   MM    MM
2017 05 16 13 30 260  7.0  8.0   0.4     3    MM  MM     MM  12.6    MM   9.1   MM   MM    MM
2017 05 16 13 15 270  6.0  7.0   0.3     2    MM  MM     MM  12.5    MM   9.2   MM   MM    MM
2017 05 16 12 53 270  6.0  7.0   0.3     2    MM  MM     MM  12.5    MM   9.2   MM   MM    MM
2017 05 16 12 00 260  4.0  5.0   0.3     2    MM  MM     MM  12.2    MM   9.2   MM   MM    MM
2017 05 16 11 53 260  4.0  5.0   0.3     2    MM  MM     MM  12.2    MM   9.2   MM   MM    MM
2017 05 16 11 45 260  4.0  5.0    MM    MM    MM  MM     MM  12.1    MM   9.3   MM   MM    MM
2017 05 16 11 30 260  6.0  7.0    MM    MM    MM  MM     MM  12.4    MM   9.1   MM   MM    MM
2017 05 16 11 00 250  5.0  6.0    MM    MM    MM  MM     MM  12.2    MM   9.1   MM   MM    MM
2017 05 16 10 53 260  6.0  7.0    MM    MM    MM  MM     MM  12.2    MM   9.3   MM   MM    MM
2017 05 16 10 45 260  5.0  6.0   0.3     3    MM  MM     MM  12.4    MM   9.1   MM   MM    MM
2017 05 16 10 30 260  5.0  6.0   0.4     2    MM  MM     MM  12.2    MM   9.2   MM   MM    MM
2017 05 16 10 00 260  5.0  5.0   0.4     2    MM  MM     MM  12.2    MM   9.0   MM   MM    MM
2017 05 16 09 53 250  4.0  5.0   0.4     2    MM  MM     MM  12.1    MM   9.2   MM   MM    MM
2017 05 16 09 45 270  6.0  7.0   0.4     3    MM  MM     MM  12.3    MM   8.9   MM   MM    MM
2017 05 16 09 30 260  6.0  7.0   0.4     3    MM  MM     MM  12.2    MM   9.0   MM   MM    MM
2017 05 16 09 00 270  5.0  6.0   0.4     3    MM  MM     MM  12.1    MM   8.9   MM   MM    MM
2017 05 16 08 53 260  6.0  6.0   0.4     3    MM  MM     MM  12.1    MM   9.0   MM   MM    MM
2017 05 16 08 45 270  5.0  6.0   0.4     3    MM  MM     MM  12.2    MM   8.9   MM   MM    MM
2017 05 16 08 15 260  5.0  6.0   0.4     3    MM  MM     MM  12.2    MM   8.9   MM   MM    MM
2017 05 16 08 00 280  5.0  6.0   0.4     3    MM  MM     MM  12.4    MM   8.7   MM   MM    MM
2017 05 16 07 53 280  5.0  6.0   0.4     3    MM  MM     MM  12.4    MM   8.7   MM   MM    MM
2017 05 16 07 45 270  5.0  6.0   0.4     3    MM  MM     MM  12.7    MM   8.6   MM   MM    MM
2017 05 16 07 30 270  5.0  7.0   0.4     3    MM  MM     MM  12.9    MM   8.5   MM   MM    MM
2017 05 16 07 00 250  4.0  5.0   0.4     3    MM  MM     MM  12.0    MM   9.1   MM   MM    MM
2017 05 16 06 53 250  4.0  5.0   0.4     3    MM  MM     MM  12.0    MM   9.1   MM   MM    MM
2017 05 16 06 30 280  5.0  5.0   0.3     3    MM  MM     MM  12.8    MM   8.7   MM   MM    MM
2017 05 16 06 15 290  5.0  6.0   0.3     3    MM  MM     MM  12.8    MM   8.7   MM   MM    MM
2017 05 16 05 53 280  4.0  5.0   0.3     3    MM  MM     MM  12.5    MM   8.9   MM   MM    MM
2017 05 16 05 45 260  5.0  7.0   0.3     3    MM  MM     MM  12.8    MM   8.7   MM   MM    MM
2017 05 16 05 30 270  6.0  6.0   0.2    MM    MM  MM     MM  12.8    MM   8.9   MM   MM    MM
2017 05 16 05 00 280  5.0  6.0   0.2    MM    MM  MM     MM  12.8    MM   8.8   MM   MM    MM
2017 05 16 04 53 270  5.0  6.0   0.2    MM    MM  MM     MM  12.5    MM   9.0   MM   MM    MM
2017 05 16 04 45 280  5.0  5.0   0.3     4    MM  MM     MM  13.0    MM   8.7   MM   MM    MM
2017 05 16 04 30 280  5.0  5.0   0.3     4    MM  MM     MM  13.1    MM   8.8   MM   MM    MM
2017 05 16 04 00 280  5.0  5.0   0.3     4    MM  MM     MM  13.3    MM   8.9   MM   MM    MM
2017 05 16 03 53 280  5.0  5.0   0.3     4    MM  MM     MM  13.1    MM   9.0   MM   MM    MM
2017 05 16 03 30 290  5.0  6.0   0.3     4    MM  MM     MM  13.1    MM   9.0   MM   MM    MM
2017 05 16 02 53 290  5.0  5.0   0.3     4    MM  MM     MM  13.5    MM   8.9   MM   MM    MM
2017 05 16 02 45 300  5.0  6.0   0.3     4    MM  MM     MM  13.9    MM   8.8   MM   MM    MM
2017 05 16 02 30 300  5.0  6.0   0.4     3    MM  MM     MM  13.8    MM   8.9   MM   MM    MM
2017 05 16 02 15 300  5.0  6.0   0.5     4    MM  MM     MM  14.0    MM   8.8   MM   MM    MM
2017 05 16 01 45 290  5.0  6.0   0.5     4    MM  MM     MM  14.3    MM   8.9   MM   MM    MM
2017 05 16 01 23 290  5.0  6.0   0.5     4    MM  MM     MM  14.3    MM   8.9   MM   MM    MM
2017 05 16 01 15 300  6.0  8.0   0.6     4    MM  MM     MM  14.8    MM   8.8   MM   MM    MM
2017 05 16 00 53 300  6.0  8.0   0.6     4    MM  MM     MM  14.8    MM   8.8   MM   MM    MM
2017 05 16 00 45 310  6.0  8.0   0.7     4    MM  MM     MM  14.7    MM   8.9   MM   MM    MM
2017 05 16 00 15 300  6.0  8.0   0.8     4    MM  MM     MM  14.7    MM   8.8   MM   MM    MM
2017 05 16 00 00 300  7.0  9.0   0.8     4    MM  MM     MM  15.4    MM   8.4   MM   MM    MM
2017 05 15 23 45 310  6.0  9.0   0.9     4    MM  MM     MM  15.4    MM   8.2   MM   MM    MM
2017 05 15 23 30 320  8.0 11.0   1.0     4    MM  MM     MM  16.0    MM   7.7   MM   MM    MM
2017 05 15 22 45 320  8.0 12.0   1.0     4    MM  MM     MM  16.0    MM   7.8   MM   MM    MM
2017 05 15 22 30 310 10.0 13.0   0.9     4    MM  MM     MM  16.1    MM   7.6   MM   MM    MM
2017 05 15 22 15 310  8.0 12.0   1.1     4    MM  MM     MM  15.6    MM   7.8   MM   MM    MM
2017 05 15 21 30 310  9.0 13.0   1.1     4    MM  MM     MM  15.5    MM   7.7   MM   MM    MM
2017 05 15 21 23 310  9.0 13.0   1.1     4    MM  MM     MM  15.5    MM   7.7   MM   MM    MM
2017 05 15 21 15 310 11.0 14.0   0.6     4    MM  MM     MM  15.9    MM   7.4   MM   MM    MM
2017 05 15 20 30 310  9.0 12.0   0.6     4    MM  MM     MM  15.3    MM   7.7   MM   MM    MM
2017 05 15 16 53 310  9.0 12.0   0.6     4    MM  MM     MM  15.3    MM   7.7   MM   MM    MM
2017 05 15 16 30 320  6.0 10.0   0.6     4    MM  MM     MM  13.5    MM   7.8   MM   MM    MM
2017 05 15 16 23 320  6.0 10.0   0.6     4    MM  MM     MM  13.5    MM   7.8   MM   MM    MM
2017 05 15 16 15 320  6.0  8.0   0.9     4    MM  MM     MM  13.3    MM   7.9   MM   MM    MM
2017 05 15 11 45 300 10.0 13.0   0.9     4    MM  MM     MM  12.5    MM   7.5   MM   MM    MM
2017 05 15 11 23 300 10.0 13.0   0.9     4    MM  MM     MM  12.5    MM   7.5   MM   MM    MM
2017 05 14 00 23  70 12.0 15.0   1.5     6    MM  MM     MM   8.9    MM   6.9   MM   MM    MM
2017 05 14 00 00  70 12.0 15.0   1.4     6    MM  MM     MM   8.9    MM   6.9   MM   MM    MM
2017 05 13 22 30  80 12.0 14.0   1.3     6    MM  MM     MM   9.4    MM   6.6   MM   MM    MM
2017 05 13 21 00  80 12.0 14.0   1.1     5    MM  MM     MM   9.4    MM   7.2   MM   MM    MM
2017 05 13 20 53  80 12.0 14.0   1.1     5    MM  MM     MM   9.4    MM   7.2   MM   MM    MM
2017 05 13 19 53  80 12.0 14.0   0.9     5    MM  MM     MM   9.4    MM   7.2   MM   MM    MM
2017 05 13 19 45  80 11.0 14.0   0.9     5    MM  MM     MM   9.2    MM   8.2   MM   MM    MM
2017 05 13 16 00  90  9.0 10.0   0.6     3    MM  MM     MM   9.6    MM   8.0   MM   MM    MM
2017 05 13 15 53  90  9.0 10.0   0.6     3    MM  MM     MM   9.6    MM   8.0   MM   MM    MM
2017 05 13 15 45  90  8.0 10.0   0.6     3    MM  MM     MM   9.6    MM   8.2   MM   MM    MM
2017 05 13 14 15  90  8.0  9.0   0.6     3    MM  MM     MM   9.3    MM   8.3   MM   MM    MM
2017 05 13 13 53  90  8.0  9.0   0.6     3    MM  MM     MM   9.4    MM   8.3   MM   MM    MM
2017 05 13 13 30  90  8.0 10.0   0.3     2    MM  MM     MM   9.4    MM   8.3   MM   MM    MM
2017 05 13 12 45  90  7.0  8.0   0.3     2    MM  MM     MM   9.4    MM   8.3   MM   MM    MM
2017 05 13 12 23  90  7.0  8.0   0.3     2    MM  MM     MM   9.4    MM   8.3   MM   MM    MM
2017 05 13 12 15  90  6.0  7.0   0.2    MM    MM  MM     MM   9.6    MM   7.8   MM   MM    MM
2017 05 13 11 45  90  5.0  7.0   0.2    MM    MM  MM     MM   9.6    MM   7.9   MM   MM    MM
2017 05 13 11 30  90  5.0  6.0   0.2    MM    MM  MM     MM   9.5    MM   8.0   MM   MM    MM
2017 05 13 11 23  90  6.0  7.0   0.2    MM    MM  MM     MM   9.6    MM   7.8   MM   MM    MM
2017 05 13 11 15 100  5.0  6.0   0.1    MM    MM  MM     MM   9.7    MM   7.9   MM   MM    MM
2017 05 13 11 00 110  4.0  6.0   0.1    MM    MM  MM     MM   9.6    MM   7.9   MM   MM    MM
2017 05 13 10 53 100  5.0  6.0   0.1    MM    MM  MM     MM   9.7    MM   7.9   MM   MM    MM
2017 05 13 10 30 110  4.0  5.0   0.1    MM    MM  MM     MM   9.6    MM   8.0   MM   MM    MM
2017 05 13 10 00 120  4.0  5.0   0.1    MM    MM  MM     MM   9.9    MM   7.9   MM   MM    MM
2017 05 13 09 53 120  4.0  5.0   0.1    MM    MM  MM     MM   9.7    MM   8.0   MM   MM    MM
2017 05 13 09 45 130  4.0  5.0   0.1    MM    MM  MM     MM   9.9    MM   7.7   MM   MM    MM
2017 05 13 09 30 130  4.0  5.0   0.1    MM    MM  MM     MM   9.9    MM   7.7   MM   MM    MM
2017 05 13 09 00 130  4.0  5.0   0.1    MM    MM  MM     MM  10.0    MM   7.8   MM   MM    MM
2017 05 13 08 53 140  4.0  5.0   0.1    MM    MM  MM     MM  10.0    MM   7.7   MM   MM    MM
2017 05 13 08 45 120  3.0  5.0   0.1    MM    MM  MM     MM  10.1    MM   7.8   MM   MM    MM
2017 05 13 08 30 110  3.0  4.0   0.1    MM    MM  MM     MM  10.0    MM   7.6   MM   MM    MM
2017 05 13 08 00 120  3.0  4.0   0.1    MM    MM  MM     MM  10.1    MM   7.7   MM   MM    MM
2017 05 13 07 53 120  3.0  4.0   0.1    MM    MM  MM     MM  10.1    MM   7.7   MM   MM    MM
2017 05 13 07 45 120  3.0  4.0   0.1    MM    MM  MM     MM  10.1    MM   7.7   MM   MM    MM
2017 05 13 07 15 130  3.0  4.0   0.1    MM    MM  MM     MM  10.1    MM   7.7   MM   MM    MM
2017 05 13 07 00 130  3.0  4.0   0.1    MM    MM  MM     MM  10.1    MM   7.8   MM   MM    MM
2017 05 13 06 53 130  3.0  4.0   0.1    MM    MM  MM     MM  10.1    MM   7.7   MM   MM    MM
2017 05 13 06 45 130  4.0  4.0   0.1    MM    MM  MM     MM  10.2    MM   8.0   MM   MM    MM
2017 05 13 06 30 130  4.0  4.0   0.1    MM    MM  MM     MM  10.2    MM   7.7   MM   MM    MM
2017 05 13 06 00 130  4.0  4.0   0.1    MM    MM  MM     MM  10.3    MM   8.3   MM   MM    MM
2017 05 13 05 53 130  4.0  4.0   0.1    MM    MM  MM     MM  10.2    MM   8.2   MM   MM    MM
2017 05 13 05 30 150  3.0  4.0   0.2    MM    MM  MM     MM  10.3    MM    MM   MM   MM    MM
2017 05 13 05 15 140  2.0  3.0   0.2    MM    MM  MM     MM  10.3    MM    MM   MM   MM    MM
2017 05 13 05 00 130  2.0  3.0   0.2    MM    MM  MM     MM  10.3    MM    MM   MM   MM    MM
2017 05 13 04 53 140  2.0  3.0   0.2    MM    MM  MM     MM  10.3    MM    MM   MM   MM    MM
2017 05 13 04 30 130  3.0  3.0   0.2    MM    MM  MM     MM  10.4    MM    MM   MM   MM    MM
2017 05 13 04 15 120  4.0  4.0   0.2    MM    MM  MM     MM  10.4    MM    MM   MM   MM    MM
2017 05 13 04 00 120  4.0  5.0   0.2    MM    MM  MM     MM  10.5    MM    MM   MM   MM    MM
2017 05 13 03 53 120  4.0  5.0   0.2    MM    MM  MM     MM  10.5    MM    MM   MM   MM    MM
2017 05 13 03 30 140  4.0  5.0   0.3     2    MM  MM     MM  10.7    MM    MM   MM   MM    MM
2017 05 13 02 53 140  4.0  5.0   0.3     2    MM  MM     MM  10.8    MM    MM   MM   MM    MM
2017 05 13 02 45 140  5.0  6.0   0.3     2    MM  MM     MM  10.8    MM    MM   MM   MM    MM
2017 05 13 02 15 140  4.0  6.0   0.3     2    MM  MM     MM  10.9    MM    MM   MM   MM    MM
2017 05 13 01 53 140  4.0  5.0   0.3     2    MM  MM     MM  11.3    MM    MM   MM   MM    MM
2017 05 13 00 53 140  4.0  5.0   0.4     2    MM  MM     MM  11.3    MM    MM   MM   MM    MM
2017 05 13 00 45 140  4.0  5.0   0.4     2    MM  MM     MM  11.3    MM    MM   MM   MM    MM
2017 05 13 00 30 140  5.0  5.0   0.3     3    MM  MM     MM  11.4    MM    MM   MM   MM    MM
2017 05 13 00 00 140  4.0  5.0   0.3     3    MM  MM     MM  11.5    MM    MM   MM   MM    MM
2017 05 12 23 30 140  5.0  6.0   0.2    MM    MM  MM     MM  11.7    MM    MM   MM   MM    MM
2017 05 12 23 00 150  5.0  6.0   0.2    MM    MM  MM     MM  12.1    MM    MM   MM   MM    MM
2017 05 12 22 30 160  6.0  7.0   0.2    MM    MM  MM     MM  12.3    MM    MM   MM   MM    MM
2017 05 12 22 15 160  6.0  7.0   0.1    MM    MM  MM     MM  12.4    MM    MM   MM   MM    MM
2017 05 12 22 00 160  6.0  8.0   0.1    MM    MM  MM     MM  12.6    MM    MM   MM   MM    MM
2017 05 12 21 53 160  6.0  8.0   0.1    MM    MM  MM     MM  12.6    MM    MM   MM   MM    MM
2017 05 12 21 15 130  4.0  5.0   0.1    MM    MM  MM     MM  13.0    MM    MM   MM   MM    MM
2017 05 12 20 53 130  4.0  5.0   0.1    MM    MM  MM     MM  12.9    MM    MM   MM   MM    MM
2017 05 12 20 30 130  4.0  5.0   0.1    MM    MM  MM     MM  12.9    MM    MM   MM   MM    MM
2017 05 12 19 53 120  4.0  5.0   0.1    MM    MM  MM     MM  12.5    MM    MM   MM   MM    MM
2017 05 12 19 45 120  4.0  5.0   0.1    MM    MM  MM     MM  12.4    MM    MM   MM   MM    MM
